Time,
14.82721757888794
14.818349361419678
14.83135199546814
14.835475206375122
14.824407577514648
14.844321489334106
14.840709209442139
14.811938047409058
14.82136058807373
14.82217288017273
14.824491739273071
14.8275785446167
14.836896896362305
14.836680173873901
14.824569940567017
14.828805446624756
14.83293342590332
14.84885025024414
14.830985307693481
14.834066152572632
14.901744842529297
14.826097965240479
14.855799913406372
14.832188844680786
14.842075109481812
14.830724239349365
14.830281019210815
14.867873430252075
14.831628561019897
14.85079288482666
