Time
264.7403004169464
265.3655700683594
266.04356050491333
275.03894448280334
265.286217212677
273.4097547531128
264.6080713272095
273.517849445343
271.6326768398285
272.4184341430664
262.6601369380951
273.1095757484436
262.8625416755676
271.9221701622009
271.7874867916107
271.3750605583191
272.6378858089447
262.7471568584442
271.356436252594
271.78120827674866
271.8397376537323
271.72247767448425
263.4800441265106
263.0779983997345
273.8571422100067
272.51650071144104
271.76954340934753
263.39412117004395
272.35275173187256
263.56630301475525
