exec_time,write_time,read_time
0.000400842,0.00013128,2.5972e-05
0.000374477,7.1561e-05,1.8385e-05
0.0004042,7.0586e-05,3.2499e-05
0.000373972,8.0712e-05,1.7198e-05
0.000372449,7.97e-05,1.6956e-05
0.00036971,7.7795e-05,1.6977e-05
0.000369501,7.8005e-05,1.7227e-05
0.000389821,6.8448e-05,1.6758e-05
0.000388715,7.6872e-05,1.6929e-05
0.000387098,7.8422e-05,1.7077e-05
0.000375704,8.6356e-05,2.4414e-05
0.000373858,8.533e-05,1.683e-05
0.000372511,7.6169e-05,1.8899e-05
0.000364434,9.4698e-05,1.6809e-05
0.000381133,0.00010374,2.1654e-05
0.00036896,8.8387e-05,1.6677e-05
0.000370699,7.0875e-05,1.7236e-05
0.000367502,8.3038e-05,1.81e-05
0.000371994,7.9498e-05,1.6655e-05
0.000369065,7.3084e-05,1.6744e-05
0.000373489,6.7917e-05,1.7665e-05
0.000381219,7.8846e-05,1.6954e-05
0.000366318,8.9609e-05,1.6936e-05
0.000365582,0.000103455,1.7101e-05
0.000369442,8.8046e-05,1.6828e-05
0.000371056,8.6204e-05,1.7515e-05
0.00036747,7.7658e-05,1.6629e-05
0.000388171,9.9454e-05,1.7057e-05
0.000380244,8.8673e-05,1.717e-05
0.000372847,0.00010449,1.6765e-05
0.000376397,8.5396e-05,1.7302e-05
0.000378663,9.1379e-05,1.6711e-05
0.000378423,9.682e-05,1.7112e-05
0.000375548,8.46e-05,1.797e-05
0.000377244,8.403e-05,1.6674e-05
0.000377104,9.8424e-05,2.6651e-05
0.000374427,9.5083e-05,1.6886e-05
0.000372591,9.3314e-05,1.9356e-05
0.000410225,9.2343e-05,1.6453e-05
0.000381779,7.2236e-05,1.7529e-05
0.000398735,7.4762e-05,1.6918e-05
0.000395849,7.4448e-05,1.785e-05
0.000396564,8.2056e-05,1.7149e-05
0.00038326,7.5065e-05,1.769e-05
0.00038245,7.8634e-05,2.7888e-05
0.000374423,7.6166e-05,1.6409e-05
0.000377699,6.9854e-05,1.7003e-05
0.000380326,7.4677e-05,1.8265e-05
0.000378565,8.4905e-05,2.4977e-05
0.000392603,0.000100777,1.8107e-05
