exec_time,write_time,read_time
0.0204161,0.00878602,0.0033801
0.016814,0.00886022,0.00249867
0.0168487,0.00994753,0.00285876
0.016842,0.0110548,0.00284914
0.0168294,0.00932764,0.00259383
0.0168301,0.00882913,0.00241947
0.0168164,0.00910524,0.00248446
0.0168528,0.00907291,0.00243708
0.0168408,0.00984682,0.00246378
0.0168581,0.00899385,0.0024582
0.016843,0.00909579,0.00241433
0.0168426,0.0091282,0.00241673
0.0168205,0.00901012,0.00241976
0.0168073,0.00896864,0.00243891
0.0168258,0.00893846,0.00243785
0.0168183,0.00914215,0.0024605
0.0168241,0.00906042,0.00249132
0.0168196,0.00893488,0.00244775
0.0168065,0.00903277,0.00247622
0.0168072,0.00897983,0.00244405
0.0168059,0.00903595,0.00245465
0.0168278,0.00894754,0.0024234
0.0168164,0.00872346,0.00234186
0.0168326,0.00899848,0.00245258
0.0168444,0.0089875,0.00242009
0.0168731,0.0100483,0.00245754
0.0168083,0.00888883,0.00249618
0.016808,0.00900254,0.00249186
0.016838,0.00896007,0.00244814
0.0168375,0.00877505,0.00244096
0.0168382,0.0089503,0.00244666
0.0168288,0.00888041,0.00247424
0.0168422,0.00901912,0.00246707
0.0168334,0.00898352,0.00243569
0.0168377,0.00936887,0.00244288
0.0168221,0.00899679,0.00247217
0.0168154,0.00909326,0.00246762
0.0168069,0.00928756,0.002434
0.0168226,0.00985597,0.0024656
0.0168333,0.00918255,0.0024192
0.0168346,0.00903567,0.00244188
0.0168262,0.00902042,0.00248878
0.0168438,0.00898271,0.00246004
0.0168321,0.00908435,0.0024612
0.0168304,0.0090928,0.00248283
0.0168301,0.00900803,0.00241968
0.0168367,0.00897849,0.00243021
0.016836,0.00897852,0.00243814
0.0168074,0.00876631,0.00246205
0.0168281,0.00901383,0.0024371
