exec_time,write_time,read_time
0.000208125,0.0001839,0.000115287
0.000194736,0.000202217,4.2662e-05
0.000189348,0.000219842,4.1552e-05
0.000248217,0.000207983,4.1363e-05
0.000210741,0.000218176,4.1191e-05
0.000208554,0.000208794,5.1184e-05
0.000214753,0.000212683,5.0517e-05
0.000192357,0.000193811,4.1486e-05
0.000190331,0.000186476,6.0223e-05
0.000189533,0.000204005,4.1732e-05
0.000213471,0.000240413,5.2897e-05
0.000241938,0.000227375,8.4444e-05
0.000210077,0.000210356,4.1341e-05
0.000207901,0.000193469,4.1363e-05
0.000212134,0.000204717,4.2262e-05
0.00020331,0.000223503,4.4647e-05
0.000188237,0.00019449,5.1432e-05
0.000209796,0.000180031,5.1487e-05
0.000201545,0.000205839,5.0714e-05
0.000195632,0.000233302,4.3131e-05
0.000220838,0.000198188,6.3933e-05
0.000211087,0.000202175,5.0856e-05
0.000226885,0.000226096,4.203e-05
0.00021308,0.000198765,5.9557e-05
0.000216451,0.000201286,5.0262e-05
0.00021371,0.000195268,4.2018e-05
0.00021939,0.000212049,4.7477e-05
0.000216733,0.000203263,5.7512e-05
0.00021826,0.000234577,5.702e-05
0.000207335,0.000220987,4.8547e-05
0.000220314,0.000208641,5.0201e-05
0.000207422,0.000194985,4.0888e-05
0.000198582,0.000188738,4.0772e-05
0.000196067,0.000207173,4.1129e-05
0.000193514,0.00020349,4.1063e-05
0.000207372,0.000187632,4.1415e-05
0.000196763,0.000197793,5.0276e-05
0.00019619,0.000201956,5.9107e-05
0.000211635,0.000205449,4.1054e-05
0.000192518,0.00019402,4.124e-05
0.000193214,0.000197365,4.1405e-05
0.000193542,0.000211235,4.1336e-05
0.00021259,0.000198125,5.6302e-05
0.000193656,0.000208212,5.1469e-05
0.000192877,0.000195275,4.1536e-05
0.000192971,0.000197293,4.0845e-05
0.000194755,0.000199367,5.0593e-05
0.000193095,0.00019922,4.9989e-05
0.000197026,0.000220593,5.0704e-05
0.000195364,0.000199814,5.0176e-05
