exec_time,write_time,read_time
0.00293396,0.00394844,0.00210185
0.00290921,0.00416011,0.00123533
0.00291282,0.00449722,0.00123292
0.00290275,0.00409907,0.00129686
0.00293827,0.00461298,0.00128623
0.00291737,0.00441258,0.00126747
0.00290605,0.00438105,0.00127555
0.00288246,0.00415966,0.00122603
0.00288975,0.00441563,0.00123095
0.00289484,0.00431837,0.00125092
0.00290329,0.00420684,0.0012923
0.00291504,0.00433563,0.00129007
0.00291873,0.00423404,0.00126001
0.00290307,0.00419471,0.00127195
0.0029095,0.00422804,0.00127839
0.00290827,0.0043376,0.00128063
0.00289643,0.00435471,0.00125143
0.00290294,0.00431763,0.00127553
0.00289728,0.0043328,0.00125198
0.00288262,0.00408278,0.00119479
0.00288308,0.00413831,0.00120053
0.00290669,0.00429025,0.00125729
0.00293319,0.00420585,0.00128997
0.00292116,0.00440285,0.00128229
0.00291585,0.00424286,0.00123899
0.00290858,0.00421463,0.00124545
0.0029127,0.00420892,0.00129106
0.00290719,0.0043422,0.0012568
0.00292207,0.0044181,0.00129181
0.00289104,0.00444486,0.00132992
0.00291803,0.00425825,0.00128864
0.00291282,0.0043599,0.00126652
0.00290224,0.00422912,0.00127941
0.00290346,0.00423584,0.00131084
0.0028995,0.0042995,0.00139073
0.0029071,0.00433278,0.00131586
0.00289152,0.00437932,0.00128251
0.00291892,0.00435289,0.00133305
0.00289607,0.00426061,0.00123646
0.00293485,0.00434498,0.00129082
0.0029106,0.00451964,0.00130135
0.00291231,0.00427587,0.00127439
0.00292625,0.00440353,0.00128765
0.00290116,0.00452203,0.00127027
0.00292054,0.00442667,0.00126784
0.0029059,0.00434508,0.00123602
0.00290389,0.00439852,0.00126046
0.00289552,0.0041771,0.00127784
0.00291445,0.00439939,0.00129258
0.0029123,0.00424513,0.00124995
