exec_time,write_time,read_time
0.00115288,0.000588975,0.000344059
0.00110195,0.000773567,0.00016915
0.00110263,0.000637827,0.000148147
0.00110793,0.000635414,0.000192597
0.00110346,0.000738477,0.000185605
0.00111667,0.000659808,0.000191443
0.00111215,0.000735946,0.000175326
0.00110197,0.000646063,0.000145898
0.00110044,0.000640636,0.000164685
0.00111868,0.000646558,0.000152672
0.0011054,0.000647793,0.000148437
0.00110343,0.000640522,0.00015045
0.0010955,0.000622748,0.000149789
0.00110195,0.000717177,0.000157282
0.0011152,0.000641855,0.000142531
0.00111727,0.000675142,0.000141447
0.00112221,0.000654152,0.000153255
0.0011184,0.000624552,0.000145298
0.00110206,0.000631145,0.000141928
0.00110731,0.000627331,0.000166458
0.00111887,0.000661855,0.000143265
0.00111601,0.000660894,0.000167556
0.00110434,0.000653405,0.000153049
0.00111404,0.000616256,0.000149081
0.00113296,0.000626865,0.000150364
0.00110323,0.000653066,0.000151233
0.00111559,0.000620199,0.00018584
0.00111302,0.000654191,0.000172117
0.00110296,0.00061888,0.000147896
0.00110762,0.000647935,0.000168791
0.00110161,0.00062525,0.000147812
0.00111695,0.000631212,0.000172725
0.00110709,0.000645812,0.000148291
0.001131,0.000694238,0.000163714
0.00113617,0.000672139,0.000174102
0.00111889,0.000623681,0.000157454
0.00110529,0.000636542,0.000147976
0.00111697,0.000625209,0.000148294
0.00110396,0.000698876,0.000191929
0.00110473,0.00062359,0.000159768
0.00110914,0.000683659,0.000148737
0.00110321,0.00063636,0.000148868
0.00110403,0.000629939,0.000153955
0.00111545,0.000609546,0.000146905
0.00111425,0.00062974,0.000159265
0.00110612,0.000617937,0.000145512
0.00110245,0.000626365,0.000148904
0.00110805,0.000629699,0.00017043
0.00110548,0.000647481,0.000170703
0.00112031,0.000683001,0.000141975
