exec_time,write_time,read_time
0.00139451,0.00117239,0.000614396
0.00137442,0.00121583,0.000329301
0.00137634,0.00113713,0.000328716
0.00136538,0.00116911,0.000316572
0.00138137,0.00135508,0.000372193
0.00138353,0.00113528,0.000359479
0.00137319,0.00119029,0.00030403
0.00137065,0.00116154,0.000312814
0.00139726,0.00118217,0.000326873
0.00142313,0.0013451,0.000361194
0.00139016,0.00130693,0.000313513
0.00137575,0.00117033,0.000320594
0.00137015,0.00114964,0.000350787
0.00137556,0.0011751,0.00033478
0.00138162,0.00130333,0.000408842
0.00137866,0.00122092,0.000317777
0.00138547,0.00130425,0.000351504
0.00138338,0.00132453,0.000400158
0.00141657,0.00132793,0.000345857
0.00138978,0.00130442,0.000345977
0.00136932,0.00120544,0.000319982
0.00138442,0.00128076,0.000357432
0.00140145,0.00117378,0.00030377
0.00138309,0.00119825,0.000332471
0.00137571,0.00126454,0.000325214
0.00136587,0.0011907,0.000321686
0.00138894,0.001246,0.000337226
0.00138865,0.00119743,0.000321853
0.00138307,0.00119532,0.000326047
0.00138199,0.00136686,0.000364256
0.00138507,0.00121351,0.000328659
0.00136031,0.00114298,0.000326553
0.00136999,0.00123335,0.000340177
0.00137355,0.00122866,0.00032303
0.00137115,0.00115175,0.000323983
0.00137366,0.00128071,0.000334029
0.0013824,0.0013232,0.000391891
0.00137191,0.00113873,0.000305286
0.00137984,0.00117852,0.000352947
0.00138039,0.00115509,0.000343032
0.00135569,0.00112914,0.000309118
0.00136751,0.00128422,0.000311823
0.00138733,0.00133025,0.000298798
0.00137659,0.00130102,0.000341221
0.00136112,0.00114936,0.00030587
0.00136577,0.00114852,0.000300399
0.00136768,0.00115451,0.000309454
0.00137489,0.00113862,0.000321357
0.00138849,0.00127275,0.000320976
0.0013678,0.00125506,0.000330529
