exec_time,write_time,read_time
0.0207574,0.0362408,0.0123901
0.0207405,0.0366034,0.00976976
0.0207276,0.0363949,0.00980397
0.0207276,0.0364474,0.00974647
0.0207602,0.0366904,0.00973129
0.0207254,0.036484,0.00980511
0.0207284,0.0365662,0.00977014
0.0207286,0.0369365,0.0100112
0.0207076,0.0356268,0.00943747
0.0207111,0.0355612,0.00956309
0.0207384,0.0365074,0.0096999
0.0207276,0.0365265,0.00979802
0.0207432,0.036371,0.00971587
0.0207372,0.0363901,0.00972883
0.0207401,0.0366931,0.0097752
0.0207376,0.0364336,0.00974187
0.0207561,0.0366309,0.00971049
0.0207358,0.0364565,0.00978165
0.0207249,0.0365821,0.0097087
0.020727,0.036583,0.00975005
0.0207241,0.0364994,0.00977282
0.0207391,0.036359,0.0097778
0.0207134,0.0366018,0.00981406
0.0207432,0.0364514,0.010061
0.0207236,0.0365952,0.00984727
0.0207269,0.0364423,0.00977985
0.0207071,0.0365157,0.00975542
0.020728,0.0364019,0.00951653
0.0207497,0.035852,0.00973887
0.0207224,0.0364268,0.00974703
0.0207424,0.0364229,0.00973902
0.0207374,0.0364275,0.00974
0.0207243,0.036482,0.00972686
0.0207368,0.0369372,0.00977337
0.0207264,0.0364299,0.00976244
0.0207342,0.0365133,0.00978601
0.0207362,0.0364702,0.0097271
0.0207395,0.036553,0.00954985
0.0207337,0.0364362,0.00978154
0.0207367,0.0364438,0.00953104
0.020729,0.0363595,0.00950447
0.0207382,0.0363685,0.00945972
0.0207471,0.0364366,0.00956022
0.0207201,0.0364454,0.00976018
0.0207331,0.0364641,0.00953266
0.020726,0.0364338,0.00947754
0.020741,0.0364694,0.00949984
0.0207296,0.0364749,0.0095297
0.0207262,0.0366364,0.00953912
0.0207098,0.0363918,0.00952481
