exec_time,write_time,read_time
0.00032603,0.00036937,0.000176581
0.000272822,0.000359866,8.5128e-05
0.000287468,0.0003724,7.5581e-05
0.000291972,0.000343826,8.1564e-05
0.000290788,0.000334852,7.5827e-05
0.000283872,0.000350244,8.3925e-05
0.000274571,0.000436243,9.8533e-05
0.000271437,0.000335571,8.0922e-05
0.000273402,0.000333498,8.1731e-05
0.000286857,0.000328507,8.1739e-05
0.000289087,0.000336742,8.3139e-05
0.000287591,0.000335177,9.055e-05
0.000286251,0.000377304,9.713e-05
0.000289777,0.000340028,7.7294e-05
0.000286674,0.000339899,8.4381e-05
0.000275045,0.000336645,8.3581e-05
0.000287885,0.000337614,9.1987e-05
0.000304539,0.000420185,7.3976e-05
0.000286059,0.00036068,7.4199e-05
0.000289883,0.000345949,7.5351e-05
0.00028708,0.000357457,7.4675e-05
0.000295741,0.000360679,7.4633e-05
0.000289765,0.000355747,7.8409e-05
0.00029014,0.000376972,8.3277e-05
0.000308974,0.000421415,9.8634e-05
0.000283208,0.000379741,7.6027e-05
0.000295127,0.000334356,0.000127517
0.00029305,0.000364568,0.000144987
0.00029101,0.000405075,8.6721e-05
0.000288125,0.000347074,8.3472e-05
0.000272271,0.000329745,7.5802e-05
0.000269907,0.000350706,7.5769e-05
0.000291142,0.000349801,7.7041e-05
0.000288089,0.000350115,8.9399e-05
0.000283546,0.00036277,8.4459e-05
0.000302285,0.00036548,8.7217e-05
0.000285136,0.00035981,7.4622e-05
0.000287965,0.000344419,8.3701e-05
0.000288462,0.00034078,8.3111e-05
0.000264127,0.000345013,8.352e-05
0.000270958,0.000369959,7.3897e-05
0.000277222,0.000342425,8.3206e-05
0.000275527,0.000351454,7.8737e-05
0.000270788,0.000348776,9.0723e-05
0.000278791,0.000372256,8.0545e-05
0.000268604,0.000331285,7.4856e-05
0.000272505,0.000430658,7.9943e-05
0.000278605,0.000345943,8.4572e-05
0.000276879,0.000389959,7.9702e-05
0.000273491,0.000374932,9.5427e-05
