exec_time,write_time,read_time
0.137731,0.0184672,0.00641207
0.137709,0.018374,0.00487973
0.137732,0.0189942,0.00482834
0.137714,0.0182601,0.00486093
0.137712,0.0181442,0.00484135
0.137746,0.0181662,0.00483886
0.137738,0.0182304,0.00486672
0.137737,0.0183854,0.0048376
0.137742,0.0182445,0.00484272
0.137744,0.0181901,0.00484593
0.13774,0.0182744,0.00486926
0.13775,0.0182146,0.00485432
0.13776,0.0182656,0.00494343
0.137764,0.0183063,0.00485436
0.137756,0.0182587,0.00485416
0.137744,0.0185117,0.00484861
0.137746,0.0182849,0.00487726
0.137743,0.0182267,0.00492529
0.137757,0.0182293,0.00483869
0.137769,0.0181391,0.00483828
0.137761,0.0182422,0.00484858
0.137765,0.018186,0.00488155
0.137733,0.0181513,0.00481049
0.137746,0.0182364,0.00483864
0.137738,0.0181317,0.00483494
0.137741,0.018135,0.00487923
0.137732,0.018188,0.00485311
0.137764,0.0181231,0.0048515
0.13776,0.0181156,0.00484026
0.13775,0.0181909,0.00484758
0.137752,0.0180977,0.00483815
0.137752,0.0181382,0.00488964
0.137741,0.0181361,0.00475714
0.137761,0.0182146,0.00485971
0.137755,0.0181492,0.00485678
0.137761,0.0181664,0.00493085
0.137745,0.0180901,0.00492115
0.137733,0.0185513,0.00483426
0.137727,0.0181676,0.00484574
0.137741,0.0181884,0.00497716
0.137744,0.018165,0.00483563
0.13772,0.018304,0.00486415
0.137742,0.0182427,0.00493372
0.137754,0.0181097,0.00483799
0.137763,0.0185633,0.004868
0.13776,0.0192268,0.00485509
0.137738,0.0184941,0.00483879
0.137758,0.0182257,0.00486069
0.137744,0.0183332,0.00484715
0.137745,0.0182461,0.00484989
