exec_time,write_time,read_time
0.00019499,0.000116744,4.8133e-05
0.000150181,0.000144794,2.5314e-05
0.000153635,0.000126465,2.5439e-05
0.000138398,0.000110264,2.5442e-05
0.000140842,0.000107359,2.4925e-05
0.000153092,0.000103674,2.6125e-05
0.000185469,0.00010272,2.4885e-05
0.000140042,0.00012887,2.5587e-05
0.00014242,0.000119858,2.5141e-05
0.000144508,0.000109908,2.5518e-05
0.000140478,0.000107888,3.3241e-05
0.000164513,0.000123784,3.4164e-05
0.000132031,0.000108119,2.6097e-05
0.000151579,0.000132904,2.4408e-05
0.000138116,0.000117029,3.538e-05
0.000152407,0.000132948,2.9685e-05
0.000154966,0.000118137,2.5271e-05
0.00013818,0.000117753,3.6807e-05
0.00014395,0.00010977,2.5683e-05
0.000142711,0.000112758,2.9602e-05
0.000162545,0.00010851,3.6767e-05
0.000149667,0.000109428,2.4932e-05
0.000151825,0.000120367,3.4118e-05
0.000152161,0.000124138,2.5035e-05
0.0001463,0.000117461,2.4751e-05
0.000131425,0.000154458,2.5867e-05
0.000141562,0.000113522,2.5846e-05
0.000131772,0.000106867,3.1439e-05
0.000156973,0.000108968,3.4006e-05
0.000156814,0.000127893,3.4042e-05
0.000150252,0.0001039,2.5101e-05
0.000132783,0.000163552,2.5113e-05
0.000140029,0.00011553,2.4707e-05
0.000140559,0.000107491,2.4932e-05
0.000140782,0.000106665,2.4479e-05
0.000141187,0.00011886,2.6115e-05
0.000138499,0.000115049,2.472e-05
0.000146656,0.000114562,2.4747e-05
0.000138069,0.000107497,2.441e-05
0.000134688,0.000108806,2.7435e-05
0.000154443,0.000115965,2.4297e-05
0.000133691,0.000105592,2.4688e-05
0.000136441,0.000117665,2.4984e-05
0.00013132,0.000125015,2.4596e-05
0.00014142,0.000130453,2.4333e-05
0.000138229,0.000114705,2.4573e-05
0.000141748,0.000123149,3.545e-05
0.00014053,0.000124554,2.4351e-05
0.00014384,0.000117518,2.4583e-05
0.000131669,0.000122828,3.4588e-05
