exec_time,write_time,read_time
0.0771702,0.145712,0.0473646
0.0771438,0.145725,0.0385325
0.0771321,0.145522,0.0388988
0.0771333,0.145438,0.038543
0.077152,0.144995,0.0386059
0.0771463,0.14538,0.0386681
0.077138,0.145927,0.0388039
0.0771317,0.144922,0.0386279
0.0771214,0.14569,0.0386462
0.0771477,0.146918,0.0386993
0.0771534,0.145531,0.0385107
0.077145,0.145107,0.0385894
0.0771472,0.1454,0.0387549
0.077136,0.144728,0.038677
0.0771403,0.144875,0.038652
0.077129,0.145679,0.0387039
0.0771367,0.145719,0.0386856
0.0771357,0.145189,0.0386224
0.0771354,0.145016,0.0386249
0.0771438,0.144552,0.0386056
0.0771479,0.145247,0.0386708
0.0771289,0.146361,0.039089
0.0771214,0.146092,0.0388049
0.0771398,0.145494,0.0386691
0.0771192,0.1453,0.0389466
0.0771479,0.145305,0.0385412
0.0771433,0.144313,0.0386059
0.0771311,0.14523,0.0386842
0.0771334,0.145435,0.0386731
0.0771438,0.145822,0.0386683
0.0771349,0.143355,0.0374629
0.0771604,0.145532,0.0388028
0.0771321,0.147106,0.038746
0.0771503,0.145317,0.0386541
0.0771214,0.145423,0.0389216
0.0771355,0.145144,0.0385559
0.0771389,0.145101,0.0385357
0.0771413,0.146436,0.0386588
0.0771476,0.145301,0.0387636
0.0771755,0.145364,0.0386466
0.0771285,0.14562,0.038609
0.0771296,0.145156,0.0386942
0.0771171,0.144964,0.0387109
0.077122,0.145033,0.0387605
0.077144,0.145559,0.0377618
0.0771293,0.152468,0.0387053
0.0771384,0.145401,0.0386861
0.0771374,0.14506,0.0386168
0.0771555,0.145174,0.0386234
0.0771471,0.145417,0.0387195
