exec_time,write_time,read_time
0.000197463,0.000224935,0.00014284
0.000172077,0.000198613,6.5045e-05
0.000172522,0.000193875,5.0566e-05
0.000173565,0.000194855,4.1729e-05
0.000180077,0.000232584,7.2167e-05
0.000172471,0.000199313,5.0521e-05
0.000153234,0.000186281,4.2946e-05
0.00017016,0.000208263,4.9583e-05
0.000155952,0.00018066,4.2539e-05
0.000151362,0.000187896,4.2601e-05
0.000151154,0.000210894,7.1269e-05
0.000174268,0.000298665,4.361e-05
0.000171473,0.000193451,4.1681e-05
0.000171418,0.000195931,4.1853e-05
0.000172483,0.000200923,4.1854e-05
0.000163801,0.000186575,4.2017e-05
0.000153188,0.000198922,4.2207e-05
0.000186591,0.000234623,5.6615e-05
0.000171557,0.000192571,4.1826e-05
0.000171322,0.000204876,4.1882e-05
0.000170582,0.000209703,5.0596e-05
0.000168279,0.000179517,4.3189e-05
0.000151385,0.000209447,4.2869e-05
0.000161808,0.00022189,4.2077e-05
0.000149716,0.000215594,4.4467e-05
0.000170928,0.000199499,5.4046e-05
0.000154222,0.000212424,4.239e-05
0.0001705,0.000216638,4.1327e-05
0.00017103,0.000219812,4.4636e-05
0.000151458,0.000197155,4.1641e-05
0.000155906,0.000203918,4.1511e-05
0.000166286,0.00020921,4.1488e-05
0.000182664,0.000200304,4.2616e-05
0.000155214,0.000202782,4.1031e-05
0.000155404,0.000179855,4.2371e-05
0.000169274,0.000190955,5.0716e-05
0.000175853,0.000182015,5.0917e-05
0.000155324,0.000224634,5.8051e-05
0.000176501,0.00021398,4.6832e-05
0.000168159,0.00019996,4.188e-05
0.000175882,0.000200373,4.1733e-05
0.000159449,0.000185027,4.2155e-05
0.00017505,0.000178344,4.1597e-05
0.000187404,0.000190727,4.3429e-05
0.000178256,0.000191052,4.1546e-05
0.000174541,0.000202097,4.1232e-05
0.000175559,0.000211792,5.033e-05
0.000178085,0.000218204,4.9796e-05
0.000175223,0.00020928,4.2193e-05
0.000157734,0.00019874,4.1047e-05
