exec_time,write_time,read_time
1.06602,0.145609,0.0472783
1.06272,0.145274,0.0383763
1.06272,0.145047,0.0381334
1.0627,0.145456,0.0382139
1.06271,0.145181,0.0382307
1.06268,0.145259,0.0372456
1.06271,0.144942,0.0382023
1.06272,0.1461,0.0382081
1.06271,0.145034,0.0382877
1.06272,0.145044,0.0382277
1.06271,0.145076,0.0382059
1.06272,0.145028,0.0382298
1.06272,0.144887,0.0384104
1.06273,0.145146,0.0394734
1.0627,0.145266,0.0382234
1.06271,0.145087,0.0382733
1.06271,0.145137,0.0382102
1.06271,0.144988,0.0382002
1.06271,0.145075,0.038256
1.0627,0.145274,0.0382667
1.0627,0.145262,0.0382965
1.06271,0.145258,0.0382704
1.0627,0.145184,0.0439673
1.0627,0.145068,0.0382014
1.0627,0.144951,0.0382138
1.0627,0.144969,0.0382646
1.06271,0.145764,0.0383157
1.0627,0.145104,0.0383248
1.06269,0.14506,0.0382702
1.06271,0.144919,0.0382625
1.06272,0.145388,0.0382262
1.06271,0.14602,0.038232
1.06274,0.14482,0.0382826
1.0627,0.145794,0.038203
1.06271,0.145124,0.038224
1.0627,0.145063,0.0382325
1.06271,0.145246,0.0382254
1.06272,0.144824,0.0382145
1.06272,0.144846,0.0381977
1.0627,0.145384,0.0382085
1.06269,0.145128,0.0382695
1.0627,0.144877,0.0382007
1.0627,0.145457,0.0383291
1.06271,0.144482,0.0382081
1.06269,0.145225,0.0383039
1.06271,0.145082,0.0380799
1.0627,0.144432,0.038267
1.06271,0.144851,0.0374847
1.06271,0.149169,0.0373072
1.06272,0.145136,0.0382887
