exec_time,write_time,read_time
0.000643633,0.00023246,4.7202e-05
0.00063178,0.000146389,2.5209e-05
0.000616626,0.000109332,2.4888e-05
0.000620529,0.000110688,2.5569e-05
0.000617944,0.000108504,2.4719e-05
0.000617212,0.000108796,2.504e-05
0.000633101,0.000127347,2.5633e-05
0.000617802,0.000118787,2.5239e-05
0.000621553,0.000109049,2.4809e-05
0.000637661,0.000115365,2.4379e-05
0.000644151,0.000112284,3.3892e-05
0.000619344,0.000108857,2.5231e-05
0.000624007,0.000111794,2.4732e-05
0.000647806,0.000111059,2.5332e-05
0.000638301,0.000110218,2.5097e-05
0.000621506,0.000119204,2.569e-05
0.000614584,0.000134804,2.5458e-05
0.0006814,0.000118498,2.433e-05
0.000637616,0.000117436,2.5e-05
0.000637825,0.000103067,2.4677e-05
0.000619986,0.000112998,2.5915e-05
0.000636246,0.000113002,2.4583e-05
0.00064198,0.00011065,2.4926e-05
0.000617441,0.000127404,3.6332e-05
0.000624478,0.000123851,2.5935e-05
0.000631821,0.000124106,2.5453e-05
0.000616698,0.000109626,2.5649e-05
0.000618283,0.000124293,3.4483e-05
0.000650594,0.000111534,2.4636e-05
0.000646707,0.000104759,2.5397e-05
0.000617836,0.000109483,2.5079e-05
0.000619047,0.000108527,2.7144e-05
0.000620243,0.000122266,2.4946e-05
0.000629262,0.000102801,2.4666e-05
0.000619706,0.000133709,2.4475e-05
0.000615767,0.000111646,2.4876e-05
0.000633,0.000111368,2.5155e-05
0.000612741,0.000111435,2.4514e-05
0.000626579,0.000118545,2.4982e-05
0.000616792,0.000118547,3.6397e-05
0.00061388,0.000158024,2.4544e-05
0.000630643,0.000120099,3.3495e-05
0.000608988,0.000102504,2.4694e-05
0.00063266,0.000107217,3.3055e-05
0.000612501,0.000116245,3.1008e-05
0.000617136,0.000111733,2.4952e-05
0.000617558,0.000118152,2.6752e-05
0.000613486,0.000116103,3.9012e-05
0.000655244,0.000205126,2.479e-05
0.00062777,0.000111522,2.5671e-05
