exec_time,write_time,read_time
0.0206337,0.0188004,0.00642432
0.0206004,0.0186052,0.00470244
0.0205899,0.0182614,0.00484103
0.0205837,0.0188732,0.00484582
0.0206048,0.0181861,0.00482018
0.0206043,0.0183652,0.00483397
0.0206204,0.0183128,0.00481219
0.020627,0.018264,0.00482532
0.0206093,0.0186166,0.00481627
0.0206068,0.0182885,0.004821
0.0206203,0.0181363,0.00482078
0.0206081,0.0182942,0.00482635
0.0206201,0.0181735,0.00482708
0.020608,0.0183208,0.0048186
0.0205994,0.0182606,0.00482842
0.0206092,0.0183849,0.00484486
0.0206009,0.0183808,0.00481228
0.0206199,0.0183582,0.00484656
0.0205832,0.0183362,0.00482435
0.0205979,0.0182428,0.00481722
0.0206181,0.0181477,0.00483099
0.0206089,0.018309,0.00481949
0.0206002,0.0183977,0.00481943
0.0205929,0.0182051,0.00482856
0.0205968,0.0183432,0.00483948
0.0206,0.0182872,0.00483195
0.0205896,0.0182903,0.00484279
0.0205977,0.0182354,0.0048876
0.0205804,0.0183001,0.00482698
0.0205871,0.0181943,0.00480947
0.020583,0.0182639,0.0048296
0.020619,0.0184652,0.00484109
0.0206002,0.0184127,0.00491487
0.0206045,0.0183483,0.00482227
0.0206005,0.0182699,0.00481582
0.0205909,0.018367,0.00482122
0.0205987,0.0185895,0.00481036
0.0206014,0.0182956,0.00482859
0.0206008,0.0183245,0.00485501
0.0205853,0.0182725,0.00483238
0.0206015,0.0182084,0.00483072
0.0206021,0.0183635,0.00483893
0.0206009,0.0186915,0.00482619
0.020596,0.0182784,0.00482865
0.0206004,0.0182972,0.00483333
0.0205932,0.0182874,0.00482248
0.0205811,0.0183053,0.00482291
0.0205819,0.0182114,0.00482634
0.0205987,0.0183083,0.00483105
0.0206056,0.0183719,0.00483056
