exec_time,write_time,read_time
0.139474,0.0363458,0.01215
0.139483,0.0367774,0.00966911
0.139515,0.0364181,0.00959149
0.139498,0.0365182,0.00969635
0.139494,0.0363832,0.00992959
0.139504,0.036465,0.00983218
0.139501,0.0364936,0.00976496
0.139495,0.0364283,0.00977886
0.139492,0.0365657,0.00988656
0.139499,0.036479,0.00981662
0.139493,0.0364818,0.00982555
0.139503,0.0368133,0.0099363
0.139496,0.036614,0.00980342
0.139497,0.0363618,0.00978034
0.13949,0.0364234,0.00980244
0.139498,0.0363493,0.00974988
0.139492,0.0364596,0.00981046
0.139498,0.0366431,0.00976264
0.139497,0.0364695,0.00977526
0.139498,0.0363935,0.00981344
0.139486,0.0369277,0.00990772
0.139493,0.0366983,0.00976921
0.139492,0.0364615,0.00980521
0.1395,0.0368604,0.00976441
0.139485,0.0364014,0.00978945
0.139495,0.0368459,0.00981594
0.139479,0.0367679,0.00975344
0.13949,0.0363653,0.00978483
0.1395,0.0364852,0.00965893
0.139507,0.0364079,0.00986841
0.139478,0.0365295,0.00981812
0.139489,0.036379,0.00977103
0.139512,0.036587,0.00975655
0.139507,0.0363942,0.00975157
0.139489,0.0365382,0.00986025
0.139498,0.0364099,0.00977085
0.139503,0.0365462,0.00995698
0.139499,0.0363933,0.00979109
0.139499,0.0363844,0.0102204
0.139498,0.0366218,0.0099607
0.13947,0.0366827,0.00978357
0.139499,0.0365254,0.00984673
0.139487,0.0367086,0.00992321
0.139499,0.0363868,0.00977395
0.139504,0.0365957,0.00985694
0.139482,0.0364605,0.00977857
0.139501,0.0367443,0.00980685
0.13949,0.0365681,0.0102623
0.139494,0.0365694,0.00981057
0.139497,0.0366718,0.00976002
