exec_time,write_time,read_time
0.00498065,0.00891404,0.00356295
0.00494854,0.00941361,0.00277262
0.0049539,0.00934444,0.00279022
0.00493711,0.0124347,0.00319396
0.00490635,0.00981799,0.00287387
0.0049187,0.00865847,0.00259944
0.0049296,0.00880023,0.00239826
0.00491576,0.00874938,0.00255985
0.00492572,0.00872073,0.00244516
0.00491552,0.00892888,0.00248642
0.00492609,0.00880399,0.0024772
0.00495001,0.00868368,0.00248256
0.00493313,0.00882208,0.00250913
0.00492744,0.00885739,0.00244258
0.00491541,0.00865194,0.00239701
0.00491313,0.00875215,0.00255659
0.00492074,0.0089874,0.00245742
0.0049182,0.00870397,0.00235419
0.00493223,0.00869224,0.00239964
0.00492445,0.00878012,0.00237506
0.0049162,0.00867029,0.00242985
0.00491909,0.0088044,0.00237334
0.00492687,0.00871434,0.00237749
0.00492309,0.0087191,0.00245509
0.00492616,0.00868498,0.00246414
0.00491875,0.00863706,0.00236656
0.00492029,0.00873101,0.00235021
0.00494083,0.00863999,0.00238559
0.00492706,0.00862409,0.0023546
0.00492299,0.00859565,0.00239381
0.00491672,0.00859179,0.00241909
0.00490106,0.00890733,0.00244634
0.00491142,0.0087362,0.00245923
0.00492287,0.00869738,0.00240568
0.00491445,0.00857409,0.00237838
0.00491913,0.00869386,0.00243461
0.0049196,0.00867512,0.00240918
0.00491641,0.00862763,0.00242404
0.00491715,0.00871692,0.00242054
0.00491349,0.00863098,0.00237052
0.00489829,0.00871883,0.00247082
0.00492613,0.00889292,0.00247686
0.0049149,0.00872377,0.0027418
0.00492716,0.00898309,0.00271059
0.00492486,0.00885994,0.00239661
0.00493433,0.00886863,0.00251446
0.00492782,0.00910159,0.00249295
0.00495861,0.0101255,0.00256871
0.0049344,0.00904124,0.00246402
0.00491673,0.00902008,0.00252065
