exec_time,write_time,read_time
0.00197216,0.00383185,0.0020556
0.00190745,0.00437574,0.00123085
0.00188871,0.00430028,0.00122769
0.0018896,0.00413959,0.00127594
0.00187141,0.00408719,0.00129473
0.00187369,0.00413392,0.00124245
0.00189311,0.00408187,0.00124028
0.00188939,0.00414439,0.00122299
0.00188363,0.00408415,0.00127092
0.00188802,0.00420589,0.00123571
0.00188959,0.00407009,0.0012125
0.00189296,0.00407281,0.00130131
0.00190424,0.00406984,0.00121612
0.00188568,0.00412885,0.00128359
0.001873,0.00438831,0.00124184
0.00187155,0.00400942,0.00122098
0.00187225,0.0040547,0.00121956
0.00188548,0.00402634,0.00134919
0.00186687,0.00401687,0.00121902
0.00188154,0.00403495,0.0012839
0.00188944,0.00401439,0.00127066
0.00187359,0.00412551,0.00126741
0.00188251,0.00402638,0.00124861
0.00188842,0.00401487,0.00128074
0.00188665,0.00405859,0.00122821
0.00188621,0.00406997,0.00125965
0.00187144,0.00442092,0.00125576
0.00187058,0.00402578,0.00128271
0.00187769,0.00409988,0.00126065
0.00186847,0.00403993,0.00126086
0.00187092,0.00403992,0.00129519
0.00187308,0.00402858,0.00128581
0.00187129,0.00402587,0.00127203
0.00186901,0.00400993,0.00127394
0.00188759,0.0040677,0.00128152
0.00188853,0.00403632,0.00128841
0.00189397,0.00433467,0.00125779
0.00188286,0.00404462,0.00127616
0.00189159,0.00402954,0.00120905
0.00187642,0.00410707,0.00122287
0.0019038,0.00434542,0.00138737
0.00188133,0.00408659,0.00124159
0.00188063,0.00406466,0.00123328
0.00188268,0.0040157,0.00126797
0.00188232,0.00401059,0.00124762
0.00190657,0.00418731,0.00129463
0.00189358,0.00450685,0.00131921
0.00188502,0.00422372,0.00120022
0.00188835,0.00399358,0.00128662
0.00189104,0.00398267,0.00123489
