exec_time,write_time,read_time
0.00226202,0.000402823,0.00018113
0.00216548,0.000404905,0.000118461
0.00217129,0.000368192,9.739e-05
0.00217394,0.000338434,9.943e-05
0.00217183,0.000338249,8.4908e-05
0.00215734,0.000359181,0.000108087
0.00217338,0.00033801,7.9495e-05
0.0021697,0.000339049,7.5647e-05
0.00215442,0.000351643,8.7753e-05
0.00215513,0.000362421,0.000107792
0.00217104,0.00033965,9.783e-05
0.00217031,0.00034857,7.5436e-05
0.00218467,0.000373582,8.4818e-05
0.00218035,0.000357806,0.00011521
0.0021862,0.000364652,9.2023e-05
0.002169,0.000345839,7.5992e-05
0.00216895,0.000378631,8.6298e-05
0.00215237,0.000357165,0.000124797
0.00218677,0.000433697,9.9179e-05
0.00215583,0.000328574,7.5716e-05
0.00215372,0.000344448,7.8569e-05
0.0021851,0.000342818,8.9878e-05
0.00216736,0.000396702,9.9947e-05
0.00217497,0.000377746,0.000128092
0.00219066,0.000318313,9.0805e-05
0.00216771,0.000327548,9.4259e-05
0.00217189,0.000360286,7.8441e-05
0.00217438,0.00033334,8.0832e-05
0.00217104,0.00039303,9.6638e-05
0.00217026,0.000338947,9.6788e-05
0.00217133,0.000335334,7.5443e-05
0.00217297,0.000328094,7.5483e-05
0.00218056,0.000330106,8.6496e-05
0.00216533,0.00033598,0.00010226
0.00217515,0.000376053,7.9413e-05
0.00217147,0.000338735,7.6247e-05
0.00217241,0.000341553,7.6297e-05
0.00217669,0.000354717,0.000117868
0.00216989,0.000360035,9.5725e-05
0.002187,0.000365271,0.000112779
0.00218494,0.000409434,0.000112157
0.00216821,0.000345453,0.000110167
0.00217308,0.000355046,0.00011004
0.00217138,0.000341948,9.1118e-05
0.00216709,0.000341417,8.2925e-05
0.00216693,0.000346779,8.4044e-05
0.00217154,0.000398687,0.000106116
0.00216915,0.000379044,0.000119792
0.00217239,0.000418392,0.000108118
0.00216879,0.000409535,0.000112563
