exec_time,write_time,read_time
0.000201681,0.000130528,5.0777e-05
0.0001771,0.000242142,2.5192e-05
0.000161144,0.000109338,2.5425e-05
0.000158975,0.000109728,3.1478e-05
0.000186667,0.000109468,2.4788e-05
0.000188336,0.00010973,2.5296e-05
0.000160477,0.000109509,3.3006e-05
0.000177231,0.00010952,2.4648e-05
0.00016416,0.000116815,2.4571e-05
0.000171294,0.000111059,2.4373e-05
0.000177466,0.000124486,2.4492e-05
0.000162951,0.000101822,2.5231e-05
0.000181673,0.000118823,2.4735e-05
0.00018689,0.000126545,2.4445e-05
0.000180915,0.000118562,2.4744e-05
0.000163554,0.000109989,2.5453e-05
0.000191974,0.000118864,2.455e-05
0.000178188,0.000110745,2.4485e-05
0.000173954,0.0001102,3.3562e-05
0.000176839,0.000119903,3.3187e-05
0.000163133,0.0001112,2.723e-05
0.00017163,0.000129208,3.3305e-05
0.000197752,0.000106268,2.4927e-05
0.000176181,0.000112982,2.519e-05
0.000176444,0.000116081,2.4434e-05
0.000181119,0.000108701,2.5574e-05
0.000159389,0.000109211,2.5762e-05
0.000160176,0.000106422,2.6359e-05
0.000161479,0.000110761,8.3458e-05
0.000162215,0.000149261,2.5435e-05
0.00015518,0.000116,2.4976e-05
0.000157645,0.00010931,2.507e-05
0.000154334,0.000109773,2.4988e-05
0.000155932,0.000116826,2.4552e-05
0.000156356,0.000109895,2.4661e-05
0.000150968,0.000109183,2.4976e-05
0.000151747,0.00010906,2.4947e-05
0.000172529,0.000125462,2.4488e-05
0.000156894,0.000107713,2.4827e-05
0.000162001,0.000107694,2.8294e-05
0.000155152,0.000121573,2.5288e-05
0.000150679,0.000102993,2.4812e-05
0.000156657,0.000109705,2.4931e-05
0.000154186,0.000100784,2.5202e-05
0.000157518,0.00011147,3.1538e-05
0.000159084,0.000109488,2.5178e-05
0.000157505,0.000128714,2.5103e-05
0.000159159,0.000110802,2.5075e-05
0.000151133,0.000110267,4.3914e-05
0.000151972,0.000109148,2.4761e-05
