exec_time,write_time,read_time
0.0448012,0.0184106,0.00653561
0.0447592,0.0183525,0.00482619
0.0447171,0.0184255,0.00467328
0.0447323,0.0183952,0.00484391
0.0448838,0.018162,0.00484849
0.0448019,0.018543,0.0048113
0.0448016,0.0181928,0.00482332
0.0447609,0.0181696,0.00483709
0.0447447,0.0187517,0.00482127
0.0447584,0.0181727,0.00482001
0.0448641,0.0183847,0.00481697
0.0447609,0.0186637,0.00477121
0.0447709,0.0181759,0.00482169
0.0448946,0.018414,0.00480879
0.0447716,0.0183552,0.00482311
0.0448665,0.0182658,0.0048286
0.0447527,0.0183456,0.00481398
0.0447575,0.0187006,0.00482111
0.0448703,0.0181908,0.004814
0.0448607,0.01831,0.00482535
0.0448742,0.0183127,0.00483072
0.044888,0.0185814,0.00487091
0.0448829,0.0181795,0.00482624
0.0448083,0.0183711,0.00497293
0.0448945,0.0182911,0.00484401
0.0449006,0.0182165,0.00482052
0.0448908,0.0181482,0.0048142
0.0448877,0.0182324,0.00481729
0.0448824,0.0185112,0.00484449
0.0448791,0.0182787,0.0048506
0.0448654,0.0181942,0.00483253
0.0448461,0.0188564,0.00480269
0.0448287,0.0182779,0.00489498
0.0448795,0.0185234,0.00481476
0.0448729,0.0181707,0.00480877
0.0448981,0.0186779,0.00481521
0.0448586,0.0186538,0.00485488
0.044871,0.0181122,0.00489893
0.0447796,0.0182361,0.00483481
0.0447401,0.0184393,0.00484896
0.0448498,0.0181617,0.00484161
0.0447641,0.0182575,0.00485514
0.0448583,0.0181798,0.00480776
0.0448899,0.0181807,0.00480938
0.0447586,0.0183817,0.0048207
0.0449032,0.018307,0.00483317
0.0448706,0.0182288,0.00481233
0.0448957,0.0185424,0.00482097
0.04477,0.0181973,0.00481628
0.0448804,0.018245,0.0048177
