exec_time,write_time,read_time
0.0776085,0.0719067,0.023611
0.077571,0.072841,0.019347
0.077615,0.0726956,0.0195786
0.0775797,0.0718615,0.0189413
0.0775814,0.0730316,0.0191547
0.0775809,0.0729411,0.0193688
0.0775801,0.0731682,0.0195849
0.07756,0.0728866,0.0193961
0.0776042,0.0726646,0.0195085
0.0775561,0.0727815,0.0192888
0.0775842,0.0729202,0.0194369
0.07755,0.0726257,0.0193185
0.0776011,0.0727646,0.0193672
0.0775656,0.0731523,0.0194869
0.077597,0.0729654,0.0193597
0.0775694,0.0727534,0.0194049
0.0775919,0.0729158,0.0193969
0.0775825,0.0723337,0.0196079
0.0775836,0.0730882,0.0193214
0.0775712,0.0729622,0.0193161
0.0775914,0.0727223,0.0195455
0.0775704,0.0729019,0.0195615
0.0775862,0.072982,0.0193707
0.077554,0.0727371,0.0193524
0.0776038,0.0731468,0.0193817
0.077563,0.0727874,0.0193073
0.0775898,0.0727414,0.0196107
0.0775676,0.0727242,0.0193236
0.0776041,0.0732562,0.0193663
0.0775642,0.0731125,0.0194131
0.0775888,0.0727654,0.019378
0.0775793,0.0727572,0.0194019
0.0775734,0.0727216,0.0193087
0.0775696,0.0730287,0.0193373
0.0775936,0.0730318,0.0193841
0.0775811,0.0727679,0.019772
0.0775904,0.0731667,0.0195216
0.0775645,0.0730674,0.0195571
0.0775872,0.0727353,0.0193582
0.0775809,0.0728527,0.0194394
0.0775706,0.0731014,0.0194036
0.07758,0.0732826,0.0189387
0.0776022,0.0727157,0.0193248
0.0775677,0.0727162,0.0193543
0.0776015,0.0726736,0.0193414
0.0775555,0.0728263,0.0196007
0.0775893,0.0728598,0.0193244
0.0775824,0.0727512,0.0193352
0.0775911,0.0727251,0.0193759
0.0775644,0.0731169,0.0193159
