exec_time,write_time,read_time
0.00483547,0.000708597,0.000287642
0.00480849,0.000681837,0.000206094
0.00485758,0.000686968,0.000205124
0.00482232,0.000742955,0.000193202
0.00481991,0.000655669,0.000198109
0.00480078,0.000676256,0.000149468
0.00480805,0.000690791,0.000161599
0.00480938,0.000638018,0.000169203
0.00479974,0.000709798,0.000165457
0.00480893,0.000654822,0.000156461
0.00479942,0.000649432,0.000171378
0.00482029,0.000733692,0.000155811
0.00478584,0.000645159,0.000152172
0.00480087,0.000653797,0.000166244
0.00479551,0.000627454,0.000171903
0.00480536,0.000652526,0.00017612
0.00480835,0.000681861,0.000176969
0.00480213,0.000642297,0.000216897
0.0048059,0.00076964,0.000188161
0.00481537,0.000671219,0.000151948
0.00480249,0.000610921,0.000187422
0.00480525,0.000642278,0.000170476
0.00480841,0.000641427,0.000164709
0.00482091,0.000653819,0.000151085
0.00481953,0.000633701,0.000162573
0.0048238,0.000703114,0.000195578
0.00484899,0.000626123,0.000168199
0.00484982,0.000721259,0.000181163
0.00482762,0.000728577,0.000200178
0.00480997,0.000713819,0.000213406
0.00484009,0.000652903,0.000147812
0.00479151,0.000635523,0.000160139
0.00482162,0.000686354,0.000182016
0.00481271,0.000753894,0.00017055
0.004842,0.000744333,0.000176223
0.00480967,0.000645352,0.000169217
0.00485492,0.000707301,0.000160145
0.00480051,0.000648019,0.000162312
0.00480077,0.000688543,0.000152025
0.00480954,0.00064716,0.000180431
0.00479993,0.000671004,0.000152983
0.00480757,0.000612734,0.000162878
0.00480566,0.000651778,0.000184407
0.00479464,0.000729707,0.000167943
0.00481591,0.000643834,0.000163693
0.00482179,0.000646654,0.000170873
0.00479034,0.000667939,0.000144112
0.00480546,0.000616575,0.000186793
0.00483578,0.00061549,0.000183952
0.00482232,0.000626525,0.00014904
