exec_time,write_time,read_time
0.00371434,0.00872764,0.00352556
0.00294385,0.00897385,0.00266949
0.00291471,0.00917423,0.0024868
0.00291872,0.00987917,0.0026212
0.00292935,0.00885303,0.00242712
0.00293184,0.00973378,0.00274052
0.00292849,0.00921623,0.00248438
0.00292424,0.00900083,0.00251875
0.0029389,0.00908054,0.00252664
0.0029357,0.00903049,0.00249016
0.00295844,0.00888317,0.00244239
0.00292707,0.00894406,0.00253937
0.00292455,0.00893943,0.00252248
0.00293857,0.00890895,0.00251474
0.00293828,0.00904627,0.00254802
0.00293035,0.00931212,0.00249927
0.00294041,0.00911868,0.00255076
0.0029377,0.00905526,0.00255862
0.00293455,0.00909458,0.0025709
0.00293436,0.00907426,0.0025088
0.00295199,0.00906905,0.00257031
0.00293028,0.00888394,0.00250662
0.00292463,0.00892934,0.00251805
0.00293673,0.00897727,0.00253374
0.00290387,0.00908319,0.00248347
0.00292341,0.00924919,0.00250742
0.00292575,0.00896909,0.00257522
0.00292867,0.00989107,0.00286659
0.00292235,0.0087821,0.0024872
0.00293026,0.00903496,0.00248371
0.00291191,0.00881198,0.0024022
0.00290845,0.00870478,0.0024273
0.00290991,0.00881364,0.00240269
0.00288883,0.00864895,0.00239302
0.00291149,0.00869308,0.00235665
0.00291747,0.00864583,0.00238333
0.00291236,0.00910753,0.00239329
0.00292275,0.00865535,0.00235214
0.00291201,0.00871137,0.00242838
0.0029122,0.00912386,0.00238886
0.0029137,0.00868972,0.00237117
0.00292137,0.00862905,0.00235311
0.00291318,0.00966844,0.00243679
0.00291024,0.00884226,0.00237965
0.0029055,0.00873874,0.00243146
0.00291473,0.00861299,0.00238111
0.00291015,0.00867,0.00237178
0.00293114,0.00867348,0.00244041
0.00293305,0.00870791,0.00239293
0.00292129,0.00864818,0.00236719
