exec_time,write_time,read_time
0.0014313,0.0020549,0.00133404
0.0013856,0.002209,0.00060624
0.00139292,0.00208526,0.000602421
0.00138574,0.00237136,0.000717303
0.00138604,0.00218557,0.000607657
0.00139763,0.00207135,0.000618391
0.0014112,0.00208734,0.000661591
0.00137123,0.00216772,0.000616767
0.00137181,0.00216223,0.000612087
0.00138069,0.00207002,0.000595713
0.00137158,0.00213657,0.000614596
0.00137048,0.00209007,0.0006059
0.00138401,0.002254,0.000635481
0.00139048,0.00209334,0.000596153
0.00138983,0.00234528,0.000649161
0.00137383,0.00218879,0.000619041
0.00138348,0.00211145,0.000617167
0.00137987,0.00212269,0.000618764
0.0013963,0.00207814,0.000598171
0.00137458,0.0021027,0.000625644
0.00138631,0.00205529,0.000673017
0.00138249,0.00204652,0.000596966
0.0013922,0.00218513,0.000620172
0.00138554,0.00212462,0.000682981
0.00138704,0.0021427,0.000652042
0.00138425,0.00205267,0.000605579
0.00136114,0.0022092,0.000596728
0.00136151,0.00208715,0.000602156
0.00137023,0.00208684,0.000661677
0.00136835,0.00209746,0.000605351
0.00137401,0.00218617,0.000600933
0.00138728,0.00208367,0.000607159
0.00138558,0.00222812,0.000604412
0.0013743,0.00225284,0.000631478
0.00138034,0.00217102,0.000599475
0.00138134,0.00205738,0.000596543
0.00138633,0.00204404,0.000596521
0.00138542,0.00212936,0.000634238
0.00138071,0.00204678,0.000595572
0.00138992,0.00204183,0.000673131
0.0013826,0.00203776,0.000609969
0.00138673,0.00204635,0.000595864
0.00137948,0.00210465,0.000599553
0.00138239,0.00203572,0.000599731
0.00139883,0.00219238,0.000623298
0.0013869,0.00212323,0.000605217
0.00138163,0.00206147,0.000617156
0.00136868,0.00214675,0.000625821
0.0013912,0.00215002,0.000619115
0.00137111,0.00213308,0.000599757
