exec_time,write_time,read_time
0.531486,0.0728389,0.0240996
0.531438,0.07546,0.0194366
0.531432,0.0726636,0.0193688
0.532453,0.0729822,0.0188243
0.531443,0.0727938,0.0193665
0.53141,0.072826,0.0188048
0.531435,0.0719024,0.0189471
0.531435,0.0719796,0.0193825
0.531433,0.0728014,0.0194382
0.531431,0.0727317,0.0193784
0.531434,0.0725771,0.0193905
0.531428,0.0728866,0.0193266
0.531426,0.0730755,0.0194125
0.531435,0.0727101,0.0194102
0.531435,0.0727488,0.0189364
0.531426,0.0718853,0.0197857
0.531442,0.0728207,0.0194448
0.531437,0.0727543,0.0194498
0.531428,0.0725666,0.0193716
0.531429,0.0727273,0.0193776
0.531434,0.0726757,0.0193685
0.531428,0.072757,0.0193493
0.531429,0.0725794,0.0193527
0.531433,0.072391,0.0193498
0.531435,0.072747,0.0193983
0.531436,0.0727816,0.0193909
0.531432,0.0727042,0.0193695
0.531428,0.0727007,0.0193701
0.531424,0.072761,0.0193636
0.531445,0.0726408,0.0193586
0.531399,0.0729138,0.0193336
0.531419,0.0729194,0.0193614
0.531417,0.0728572,0.0193511
0.531393,0.0727301,0.0193852
0.531428,0.072884,0.0193997
0.531428,0.0753867,0.0193661
0.53143,0.0726802,0.019341
0.531419,0.0727522,0.0193585
0.531405,0.0729019,0.0193895
0.53141,0.0726365,0.0193351
0.531427,0.0726274,0.0193441
0.531434,0.0726987,0.0194129
0.53145,0.0727468,0.0192069
0.531431,0.0728249,0.0193914
0.531437,0.072723,0.0193651
0.53143,0.0726898,0.0193593
0.531439,0.0731888,0.0193702
0.531431,0.0728766,0.0193343
0.531435,0.07287,0.0194044
0.531431,0.0727383,0.019354
