exec_time,write_time,read_time
0.000255054,0.000366122,0.000188235
0.000187553,0.000351932,8.3633e-05
0.000189774,0.000354547,8.4602e-05
0.000198405,0.000329521,8.2835e-05
0.000190078,0.000360129,7.55e-05
0.000186407,0.000332694,8.343e-05
0.00020093,0.000353184,9.314e-05
0.000181091,0.000398951,9.0865e-05
0.000210596,0.000355001,8.5583e-05
0.00020587,0.000363064,8.4518e-05
0.000201468,0.000338414,9.0351e-05
0.000203018,0.000353136,7.468e-05
0.000221647,0.000380651,7.5114e-05
0.000207437,0.000365758,7.4078e-05
0.000213081,0.000387569,8.5424e-05
0.000193977,0.000338121,7.4115e-05
0.000196534,0.000345985,0.000108878
0.000214767,0.000343934,7.8106e-05
0.000215025,0.000334877,7.5394e-05
0.000209744,0.00033798,9.8267e-05
0.000208406,0.000335842,9.1131e-05
0.000193529,0.000344669,8.243e-05
0.000191218,0.000397572,9.1765e-05
0.000205173,0.00035251,8.4734e-05
0.000204475,0.000352381,7.4616e-05
0.000211952,0.000367673,0.000110866
0.000191384,0.000354227,8.3549e-05
0.000187921,0.000341159,8.2827e-05
0.000203741,0.000336721,0.000110372
0.000203248,0.000351628,7.6883e-05
0.000201046,0.00035369,7.4951e-05
0.000201006,0.000340056,8.4443e-05
0.000201056,0.000354087,7.5657e-05
0.000186682,0.00033061,7.3728e-05
0.000187786,0.000336354,9.2281e-05
0.000183575,0.000329056,0.000108014
0.000187192,0.000376297,8.4667e-05
0.000185356,0.000346202,8.4475e-05
0.000194535,0.000372333,9.3262e-05
0.000210697,0.000353691,8.8677e-05
0.000205736,0.000360163,8.564e-05
0.000212652,0.000354763,9.2639e-05
0.000204841,0.000348632,7.6374e-05
0.000189054,0.000353168,8.4296e-05
0.000205035,0.000350881,9.3631e-05
0.000205116,0.000348101,7.4504e-05
0.000203586,0.000407018,7.4868e-05
0.000206536,0.000344884,7.3988e-05
0.000207442,0.000371818,7.7098e-05
0.000202152,0.000363972,7.5019e-05
