exec_time,write_time,read_time
0.0207604,0.00847768,0.00347863
0.0207048,0.00919352,0.00242254
0.0207391,0.00907674,0.00259424
0.0207141,0.00908089,0.00257492
0.0207398,0.0107965,0.00270904
0.020717,0.00921817,0.00258204
0.0207177,0.010497,0.00254519
0.0207229,0.0102609,0.00290849
0.0207348,0.00900567,0.00245967
0.0207341,0.0111778,0.00267309
0.0207535,0.00941157,0.00262673
0.0207174,0.00912007,0.00241563
0.020706,0.00904237,0.0024365
0.0207207,0.00908853,0.00242461
0.020722,0.00910546,0.00242757
0.0207018,0.00931589,0.00245408
0.0207183,0.00902634,0.00244115
0.0207145,0.00904426,0.0024369
0.0207385,0.00908257,0.00246266
0.0207125,0.00905051,0.00244004
0.0207222,0.00903422,0.00243661
0.0207132,0.00907839,0.00243354
0.0207383,0.00888824,0.0024227
0.0207173,0.00912094,0.00244634
0.0207283,0.00911545,0.00242933
0.0207215,0.00902007,0.00243591
0.0207258,0.00902951,0.00253045
0.0207316,0.00901892,0.00238348
0.020726,0.00901323,0.00242596
0.0207251,0.00907882,0.00241932
0.0207694,0.00902907,0.00242867
0.0207134,0.00926845,0.00243301
0.0207255,0.00921392,0.00246283
0.0207178,0.0090979,0.00243424
0.0207217,0.00904016,0.00244264
0.0207166,0.00905666,0.0024268
0.0207283,0.00904981,0.00244364
0.0207099,0.00892999,0.00242584
0.0207237,0.00887922,0.00243356
0.0207328,0.00904496,0.0024326
0.0207242,0.00890153,0.00242743
0.0207164,0.0090259,0.00243486
0.020723,0.00886461,0.00243381
0.0207165,0.00883829,0.00242901
0.020724,0.0089119,0.00241968
0.0207211,0.00918142,0.00245633
0.020691,0.00933895,0.00246695
0.0207324,0.00888319,0.00244346
0.0207253,0.00888571,0.00243113
0.0207243,0.0091194,0.00243374
