exec_time,write_time,read_time
0.00189455,0.00215125,0.00136275
0.00189796,0.00239044,0.000710871
0.00190965,0.00227288,0.000653987
0.00189507,0.00246565,0.000651605
0.00191446,0.00243469,0.000721639
0.0018931,0.00235198,0.000637516
0.00189946,0.00239643,0.000649842
0.00188612,0.00225965,0.000662264
0.00192383,0.00225714,0.000698602
0.00189397,0.00229878,0.000705478
0.00193161,0.00237231,0.00068692
0.00190333,0.00217537,0.000675461
0.00188632,0.00226522,0.000649011
0.00191216,0.002255,0.000685721
0.00189245,0.00227078,0.000661773
0.00191318,0.00244955,0.000712524
0.00189662,0.00245806,0.000679038
0.00188029,0.00229235,0.000635989
0.00189876,0.00214684,0.000690409
0.00191326,0.00215888,0.000676293
0.0018978,0.0021799,0.00065317
0.00189428,0.00217573,0.000647206
0.00190678,0.00223421,0.000653508
0.00188267,0.00223262,0.000680968
0.00189826,0.00231793,0.000652227
0.00189463,0.00223916,0.000638023
0.00188296,0.00226666,0.000628218
0.00187715,0.00226893,0.000631471
0.00189437,0.00227861,0.000657677
0.00189745,0.00226653,0.000650507
0.00190438,0.00213765,0.000649456
0.00190992,0.00222225,0.000659751
0.0019053,0.00212855,0.000646077
0.0019093,0.00227156,0.000653827
0.00190215,0.00213693,0.000675075
0.00190942,0.00225844,0.000639057
0.00189688,0.00234353,0.000670124
0.00189908,0.00232388,0.000625584
0.00189793,0.00228572,0.000662037
0.00189504,0.00232908,0.000649057
0.00191439,0.0021698,0.000652723
0.00189954,0.00225998,0.000648544
0.00190457,0.00226788,0.000665593
0.00190506,0.00221772,0.000636683
0.00191665,0.00220694,0.000706289
0.0018993,0.00225792,0.000652214
0.00190099,0.00214945,0.000680721
0.00190068,0.00233979,0.000666935
0.00191096,0.00237353,0.000652345
0.00191068,0.00228139,0.000651549
