exec_time,write_time,read_time
0.004912,0.0021179,0.00125101
0.00491613,0.00228437,0.000646874
0.0049325,0.00222153,0.000645945
0.00492154,0.00222389,0.000643571
0.00492567,0.00249256,0.000721246
0.00492742,0.00224756,0.000640753
0.00493138,0.00227254,0.000649557
0.00492299,0.00222796,0.000685063
0.00492626,0.00249015,0.000665549
0.00488756,0.0022379,0.000646275
0.00492654,0.00238603,0.000644118
0.0049254,0.00226916,0.00065263
0.00492534,0.00235534,0.000632346
0.0049057,0.00242577,0.000625041
0.00489606,0.00212932,0.000645574
0.0049067,0.00211997,0.000605817
0.00490384,0.00244138,0.00063039
0.00491673,0.00220044,0.000637508
0.00489337,0.00229342,0.000628195
0.00488735,0.00218373,0.000633497
0.00491585,0.00223652,0.000719945
0.00490914,0.00222983,0.000634908
0.00490036,0.00226612,0.000687594
0.00491236,0.00226234,0.000658402
0.00492335,0.00223623,0.000634449
0.00492502,0.00228211,0.000689165
0.00492675,0.00222256,0.000657734
0.00494012,0.00225216,0.000657575
0.00490768,0.0021835,0.000652551
0.00493575,0.00224089,0.000650577
0.00494367,0.00233092,0.000660626
0.00489491,0.00218842,0.000656382
0.00491557,0.00222886,0.000672989
0.00493194,0.00227948,0.000644895
0.00490352,0.00225043,0.000635106
0.00491628,0.00233056,0.000657296
0.00491776,0.00221221,0.00063161
0.00490528,0.0022789,0.000622331
0.00492862,0.0021773,0.000646559
0.00490159,0.00212324,0.000624961
0.00493048,0.0022067,0.000645273
0.00491606,0.00231253,0.000631799
0.00491022,0.00222551,0.000660776
0.00489839,0.00224975,0.000653577
0.00490312,0.00222388,0.000681537
0.0049038,0.00221081,0.000642292
0.00489798,0.00227014,0.000650578
0.00491322,0.00231872,0.000674166
0.00492866,0.00217636,0.000634719
0.00492874,0.00234937,0.000677896
