exec_time,write_time,read_time
0.26583,0.0380573,0.0122442
0.265819,0.0365237,0.00977525
0.265771,0.0365218,0.00977265
0.265789,0.0364959,0.00980378
0.265789,0.0364788,0.00979729
0.265792,0.0365241,0.0098128
0.26577,0.0364765,0.0098928
0.265772,0.0368759,0.00983817
0.265786,0.0369645,0.00987364
0.265792,0.0365786,0.0098389
0.265772,0.0366627,0.00983281
0.265745,0.0364869,0.00960262
0.265745,0.0359425,0.00956244
0.265777,0.0364125,0.0099224
0.265771,0.0366922,0.00985045
0.265773,0.0365554,0.00988509
0.265771,0.0364186,0.00981494
0.265785,0.0366015,0.00981355
0.265787,0.0364237,0.00978409
0.265787,0.0365446,0.00981753
0.265784,0.0364257,0.00975745
0.26577,0.0367399,0.00978174
0.265768,0.0365703,0.00983303
0.265787,0.0364498,0.00982587
0.265769,0.036552,0.00989101
0.265788,0.036529,0.00978897
0.265787,0.0364628,0.00961412
0.265806,0.0365996,0.00974271
0.265796,0.036462,0.00965575
0.265751,0.0364124,0.00957686
0.265791,0.0364002,0.00959243
0.265792,0.0364692,0.00956635
0.2658,0.0365222,0.00964325
0.265762,0.036416,0.00965528
0.265778,0.036582,0.00956217
0.265775,0.0364626,0.00959169
0.26579,0.036674,0.0097565
0.265796,0.036383,0.00958653
0.265792,0.0363856,0.00970295
0.26579,0.0364461,0.00959296
0.265798,0.0364967,0.00961161
0.26579,0.0365828,0.00966426
0.265804,0.0364211,0.00957958
0.265794,0.0366597,0.00982635
0.26579,0.0366002,0.00988985
0.265788,0.0364977,0.00983373
0.265794,0.0363285,0.00983164
0.265794,0.0363937,0.00997159
0.265793,0.0365584,0.00981977
0.265792,0.0364132,0.00981612
