exec_time,write_time,read_time
0.0167352,0.00220088,0.00126047
0.0167075,0.00228801,0.000644997
0.0167186,0.00222809,0.000647358
0.016717,0.0022645,0.000644583
0.0167318,0.00235436,0.000753311
0.0167117,0.00230379,0.000637364
0.0167096,0.00242561,0.000627546
0.0167321,0.00220961,0.000650147
0.0167146,0.00232362,0.00066128
0.0167077,0.00233956,0.000618689
0.0167193,0.00221479,0.00070909
0.0167218,0.00223317,0.000723738
0.0167009,0.00240157,0.000629271
0.0167073,0.0021114,0.000653883
0.016737,0.00239075,0.000621706
0.0167165,0.00221275,0.00069635
0.0166899,0.00223949,0.000653846
0.016726,0.0022515,0.000678396
0.0167254,0.00232106,0.000662766
0.0167236,0.00231624,0.000682583
0.0167384,0.00222753,0.000676098
0.0167259,0.00228127,0.000652425
0.0167397,0.00222147,0.000653842
0.0167275,0.00229105,0.00067134
0.0167144,0.00235168,0.000661776
0.0167289,0.00220169,0.000652243
0.016716,0.00218381,0.000718903
0.0167034,0.00241247,0.000693564
0.0167324,0.00228617,0.000657197
0.016733,0.00227542,0.000649991
0.0167139,0.00213411,0.000660525
0.0167321,0.00230971,0.000674039
0.0167162,0.00223197,0.000675997
0.0167145,0.00229029,0.000677664
0.0167159,0.0023157,0.000692892
0.0167156,0.00222162,0.000641917
0.0167188,0.00223596,0.000679237
0.0167195,0.00221114,0.000650454
0.0167028,0.00228313,0.000700443
0.0167114,0.00224788,0.000674579
0.0167117,0.00231664,0.000707131
0.0167035,0.00225175,0.000674253
0.0167007,0.002219,0.000649276
0.0167041,0.00220781,0.000686901
0.0167028,0.00229887,0.000677193
0.0167191,0.00234031,0.000661703
0.0167154,0.00246014,0.00068161
0.0167306,0.00235688,0.000671923
0.0167334,0.00227141,0.000651531
0.0167344,0.00229194,0.000654901
