exec_time,write_time,read_time
0.033382,0.0043347,0.00195007
0.033362,0.00470492,0.00126461
0.0333212,0.0044623,0.00124965
0.0333436,0.00424591,0.00136448
0.0333203,0.00445008,0.00136114
0.0333472,0.00475729,0.00141342
0.0333034,0.00429445,0.00127408
0.0333041,0.00426864,0.00125986
0.0333261,0.00432753,0.00130025
0.0333292,0.00435622,0.0013455
0.0333125,0.00449577,0.00127922
0.033311,0.00436059,0.00128934
0.0333109,0.00439999,0.00128982
0.0333268,0.00419196,0.00127997
0.0333206,0.00427978,0.00128959
0.0333118,0.00433501,0.00128997
0.0333182,0.0044162,0.00129667
0.0333222,0.0044011,0.00128006
0.0333009,0.00417394,0.00121634
0.0332959,0.00412134,0.00120555
0.0333141,0.00407612,0.00127728
0.0333148,0.00426717,0.0012406
0.0333204,0.00433291,0.00136493
0.0333189,0.00464353,0.00129198
0.0333116,0.00428256,0.00128713
0.0333121,0.00440852,0.00124147
0.0333227,0.00422862,0.00131175
0.033334,0.004289,0.0012401
0.0333313,0.00518882,0.00135657
0.0333405,0.00424539,0.00129725
0.0333464,0.00417563,0.00125509
0.033361,0.00437717,0.0012828
0.0333203,0.00424183,0.00126529
0.0333205,0.0048489,0.0012816
0.0333169,0.00437648,0.00129736
0.0333356,0.00432184,0.00128833
0.0333351,0.00428234,0.00127214
0.0333535,0.00423557,0.00127262
0.0333289,0.00421132,0.00127228
0.0333392,0.00467452,0.00130815
0.0333465,0.00426004,0.00125238
0.0333474,0.00433676,0.00126053
0.0333403,0.00437647,0.00127174
0.0333092,0.00426889,0.00128533
0.0333206,0.00422675,0.0012631
0.0333169,0.0043785,0.00129043
0.0333234,0.0042138,0.00131183
0.0333193,0.00428547,0.00125432
0.0333194,0.004379,0.00128216
0.0333216,0.00436641,0.00129863
