exec_time,write_time,read_time
0.016582,0.00810157,0.00356853
0.0165304,0.00896317,0.00262026
0.0165601,0.00912277,0.00254719
0.0166004,0.00951739,0.00249105
0.0165535,0.00922651,0.00242363
0.0165496,0.00945033,0.0025567
0.0165494,0.00929515,0.00260318
0.0165364,0.00943878,0.00256043
0.0165453,0.00884993,0.00256054
0.0165483,0.00909738,0.00244242
0.0165582,0.00907298,0.00245615
0.0165418,0.0090217,0.00246601
0.0165407,0.00903369,0.00245724
0.0165649,0.00900875,0.00243789
0.016559,0.0090935,0.00244697
0.0165686,0.00910044,0.0024397
0.0165586,0.00909825,0.00245211
0.0165621,0.00895779,0.00244768
0.0165752,0.00896491,0.00245543
0.0165694,0.00918796,0.00245306
0.0165549,0.00903351,0.00244815
0.0165602,0.00911677,0.00252182
0.0165558,0.00910868,0.00245865
0.016565,0.00909542,0.00247144
0.0165432,0.00912465,0.00245178
0.0165426,0.00905615,0.00244505
0.0165538,0.00919724,0.00247541
0.0165632,0.00905852,0.00250397
0.0165574,0.00905295,0.00243779
0.0165606,0.00897246,0.0024794
0.0165551,0.00907499,0.00245139
0.016545,0.00896745,0.00243969
0.0165742,0.00899221,0.00246925
0.0165805,0.00913123,0.00247437
0.0165224,0.00900868,0.00246547
0.0165576,0.00904895,0.00245858
0.0165564,0.00907568,0.00245744
0.0165561,0.00904874,0.00244593
0.0165615,0.00923509,0.00244562
0.0165682,0.00906843,0.00244076
0.0165611,0.00900357,0.00245515
0.0165611,0.00905501,0.00251758
0.0165744,0.00889952,0.00247105
0.0165568,0.00906944,0.00246318
0.0165485,0.00905872,0.00244836
0.0165596,0.00906664,0.00245488
0.0165531,0.00903819,0.00245725
0.0165613,0.00916951,0.00245175
0.0165765,0.00914527,0.00245403
0.0165405,0.00864521,0.00240077
