exec_time,write_time,read_time
0.0686548,0.00866065,0.00347188
0.0665678,0.010531,0.0024667
0.0665552,0.0106576,0.00274951
0.0665713,0.0102097,0.00312225
0.066547,0.00919606,0.00247394
0.0665707,0.00904586,0.00250487
0.0665722,0.00919772,0.0024587
0.0665631,0.00911673,0.00244208
0.0665537,0.00912723,0.00244875
0.0665326,0.00892983,0.00242071
0.0665905,0.00901951,0.00244193
0.0665879,0.00901036,0.00253695
0.0665495,0.00919788,0.00247468
0.0665608,0.00909784,0.00244021
0.0665418,0.00896989,0.00244773
0.0665686,0.00903951,0.00243541
0.0665492,0.00904025,0.00241434
0.0665336,0.00897031,0.00244232
0.066543,0.00905153,0.00240813
0.0665315,0.00884129,0.00240654
0.0665567,0.00894643,0.00243514
0.0665477,0.0091097,0.00242735
0.0665457,0.00887821,0.00249889
0.0665497,0.0091154,0.0024304
0.0665447,0.00906126,0.00247876
0.0665663,0.00891886,0.00242886
0.0665295,0.00898722,0.00243892
0.0665459,0.00899011,0.00247609
0.0665292,0.00900887,0.00240137
0.066531,0.0087891,0.0024254
0.0665512,0.00899376,0.0024067
0.0665346,0.00894132,0.00240635
0.0665304,0.00911208,0.00247891
0.0665329,0.00892652,0.00241728
0.0665461,0.00912359,0.0024427
0.0665546,0.00904614,0.002432
0.066554,0.00916123,0.00248458
0.0665718,0.00896089,0.00248063
0.0665454,0.0088927,0.00242538
0.066533,0.00930999,0.00242088
0.0665456,0.00899237,0.0024242
0.0665653,0.00913842,0.00244487
0.066557,0.00900057,0.0024329
0.0665382,0.00915181,0.00246025
0.0665568,0.0089198,0.00245649
0.0665591,0.00895046,0.00243626
0.0665304,0.00899592,0.00245698
0.0665547,0.00882689,0.00239258
0.0665647,0.00899719,0.00243508
0.0666049,0.0089666,0.00243838
